title,rank,report
데시벨,6,감독의 기본기가 조명에서 확실이 보여주네 한국대표하는 잘생긴 배우들 데려다가 조명 암울하게 일반인처럼 못 생기게 찍어놨네... 건축무한 육면각체의 비밀 영화처럼 이것도 어둡게 찍어놨네 ;;; 각본만...
가가린,5,
핑크퐁 시네마 콘서트 2: 원더스타 콘서트 대작전,10,5섯살때 보던거도 추억임
아바타: 물의 길,7,"마지막 1시간은 쳐내도 됐을 것 같은데, 영상미가 아까워서 7점."
아바타: 물의 길,10,진짜 완전 재미있네요 ㅠㅠㅠ3번은 봐야겠네요 ㅠㅠ
영웅,10,뮤지컬도좋지만뮤지컬로다담지못한 영상으로인해더욱감동받았습니다.가슴아픈역사와나라잃음설움그리고희생을..늘기억하겠습니다.
아바타: 물의 길,6,뻔한 클리셰 적당한 CG.10년전에 나왔으면 명작이었겠지만 CG 기술이 발달한 지금 그저 그런 CG일 뿐.킬링 타임용으로 전락한 아바타를 가슴 한켠에 묻어둡니다.
영웅,10,첫 장면부터 찡 하더니..마지막쯤은 단체로 훌쩍훌쩍역사를 알수있어서 너무좋았어요배우분들 모두 역할이 너무 찰떡이라몰입도 최고였어요팝콘 사들고 갔는데 팝콘먹는것도 잊고  감상했어요 또 보러 갈  예정입니다
아바타: 물의 길,8,기대가 컸나? 살짝 아쉬운 영상미때문에 볼만함
나 홀로 집에,10,크리스마스하면 빠질 수 없고 잊을 수 없는최고의 영화
"날, 보러와요",5,더 촘촘하고 치밀하게 만들면 안되나
아바타: 물의 길,9,무적권 영화관 가서 봐야함..
아바타: 물의 길,6,"바다 연출은 좋았지만 스토리, 전개는 뒤죽박죽"
영웅,10,말이  필요 없습니다.당장  영화관으로 가세요
사냥의 시간,2,일단 스토리가 질질끄는스토리에재미도없고 화려함도없고되도않되는 신파주인공들 빨리죽는게 속시원함
도쿄!,7,세 영화 모두 이미지의 활용과 숨겨진 디테일들이 돋보인다.
영웅,10,최고였습니다. 감사합니다.
아바타: 물의 길,10,1편보다 스케일이 줄어든 느낌이 있긴 한데 그래더 영상미가 워낙 좋아서 3시간 금방 가서 이번 2편도 너무 만족.ㅎ
영웅,10,애국자라면 아바타를 포기하고 영웅을 봐야합니다.
올빼미,10,배우들의 연기가 매우 인상적이고 생각보다 스릴 넘쳤다
아바타: 물의 길,10,
아바타: 물의 길,10,
영웅,10,온몸에 전율이...
영웅,1,우리나라의 영화수준을 몇단계는 끌어내리는 그 감독의 작품...신파와 국뽕을 극한으로 끌어올려서 신파 좋아하는 사람들이 보긴 하겠지만 수준이 참 낮은 영화를 만드는 감독..
영웅,10,망친 연출...그걸 살려낸 정성화~
아바타: 물의 길,8,실제보다 더 실제 같은 에메랄드빛 물 표현... 상상력만으로 만들어낸 해양 생물들... 영상미는 진짜 표현이 안 될 만큼 대단하지만 1편과 비슷한 극 전개로 조금 지루함 굳이 3시간 넘게 했어야 됐나? 편집해서 2시간 반 정도 하면 안 됐나 싶은 정도;;
아바타: 물의 길,4,영상에 쏟아부은 돈값을 하는건 알겠는데..내용없는 각본도 개연성없는 스토리도 엉망..이런류의 영화에서 얼마나 대단한 스토리를 바라느냐고 할수도 있지만..그것도 정도가 있지..끝까지 가족애 운운하는데..가족애를 밀기에도 애매함..가족이 죽어도 슬픈생각이 안들정도.. 평화로운 행성에 노략질하는 백인들 을 즐겁게 보기에는 한계가 있었음
영웅,10,말이  필요 없네요  최고입니다~~
영웅,10,
아바타: 물의 길,8,그래픽은 완벽하나  스토리는 좀 아쉬움
아바타: 물의 길,4,시간이 아깝네시나리오도 개망영상도   개망진짜 졸작임
아바타: 물의 길,10,영상미 대박입니다
영웅,10,오랜만에 울림있는 영화엿습니다
용의자,10,"왠만해선 영화리뷰 귀찮아서 안남기는데거의 10년된 이영화 지금봐도 최고이며,일년마다 한번씩봐도 질리지않는 스토리, 액션천만못찍은게 이상한영화용의자 최고    "
영웅,10,지금껏 영화보면서 이리 많이 눈물 흘려본적은 처음이다. 두번 보고싶다
닥터 스트레인지: 대혼돈의 멀티버스,4,"평점을 줄땐 기대치에 비해서 만족하면 많이주고 평가보다 재미없으면 더 낮게주곤한다. 이건 후자다. 연출이 살짝 유치하고 진부하고, 흥미있는 멀티버스주제로 왜이리 못살리나싶었는데... 감독이 옛날 스파이더맨 감독이었다... 마블 추락중인듯..."
아바타: 물의 길,10,너무 재밌게봤습니다!!
영웅,7,
영웅,8,예고편이 다 한 느낌이었어요..아무래도 기존 뮤지컬을 영화화한거라 그런지 영화라기보단 진짜 뮤지컬을 영상으로찍은 걸 보는 느낌이었어요.. 영화 특성에 맞게 조금 더 다듬었으면 어떨까 생각이들더라구요.. 이 영화를 기점으로 한국도 뮤지컬영화가 많이 발전됬으면 합니다! 배우분들의 연기랑 노래가 너무 좋았고 최초 한국 뮤지컬영화(제작시점기준)인 만큼 만족하고 봤습니다.  특정배우를 말할 수 없을정도로 모두가 좋았어요.!
아바타: 물의 길,8,
영웅,10,잘 만든 뮤지컬 영화네요.강추합니다.
아바타: 물의 길,6,아바타2 보러가기 전에 집에서 다시 본 아바타1이 훨씬 재밌었고 물의 길은 스토리가 무슨 짜증날정도로 너무 별로고 지루하고 그냥 아무튼 시간이 너무 아까웠음. 
영웅,10,
영웅,10,뮤지컬영화좋아하지않은데 여웅은 처음부터 몰입감. 처음시작부터 영웅에 흡수되는거같았어요. 한바가지 눈물짖게하는영화 직접 뮤지컬보러가고싶어요
영웅,2,영화인지 뮤지컬인지??
요정,8,주말에 그냥 가볍게 즐기기 좋은 편한 영화
눈의 여왕5: 스노우 프린세스와 미러랜드의 비밀,10,"모험 스토리가 전 시리즈들보다 스펙터클해서, 같이 간 남녀 조카들 모두 재밌게 봤어요~"
영웅,8,잘봤습니다. 인상적이었어요.
영웅,8,뮤지컬 무대를 스크린에 잘 옮겼네요. 정성화배우는 당연하고 다른 연기자들도 노래 연기 좋았어요  기대대로 재밌게 잘 봤습니다.
아바타: 물의 길,10,영상미에 완전 빠져들었습니다. 키라가 가장 인상적이었던 것 같아요.
영웅,10,
영웅,10,진짜.. 꼭 봐야하는 영화임..첫장면부터 마지막장면까지 울음터지는 영화ㅠ스토리.. 영상.. 배우.. 모든게 다 완벽 그 자체!!
데시벨,2,명품배우들을 이렇게 써먹다니~대한민국의 무능함을 보여주는 영화네요소음폭탄에대한 스토리도 많이부족해요아쉽네요
아바타: 물의 길,10,
영웅,10,음악도 내용도 감동적이네요.최고의 뮤지컬 영화입니다.
영웅,10,처음부터 눈물 터졋구요 마지막엔 울면서 나왔습니다.. 정말 한국인이라면 꼭 봐줬으면 하는 영화입니다.. 최고!
올빼미,10,"류준열, 유해진과 다른 배우들의 연기 대박이었다. 간만에 입 벌리고 집중해서 본 영화"
창밖은 겨울,8,잔잔하게 주말에 볼만한 영화였던 것 같다. 한선화 미모 너무 좋았다.
영웅,10,뮤지컬 영화라서 잘못 예매했다고 생각했는데 훨씬 몰입이 되고 울림이 더 잘 전달되었다. 모든 출연자의 노래가 마음으로 다가왔다. 장부로서의 마음. 나라를 향한 마음. 인류를 향한 안중근 지사의 마음이 잘 전달되었다. 마지막 글귀. 아직도 묻힌 장소를 알 수 없다는 것에 울림이 컸다. 모두 꼭 보시길. 
원피스 필름 레드,8,재밌게 잘봤습니다. 필마 굿 
압꾸정,6,그냥 그럭저럭 볼만했던. 재밋게 봣습니다. 필마 굿 
영웅,10,영웅 안중근하면 정성화니 정성화는 역시 안중근이였고 영화의 발견이라면 설희역의 김고은배우~ 노래잘하는거 알고있었는데 연기 잘하면서 노래까지 완벽~ 진짜 김고을 무대로~~미쳣어요. 그니고 안중근 어머님으로 나온 나문희배우님 노래할땐 진짜 눈물 광광 줄줄... 이게 자칫 아픈 역사 스토리라 무거워질수있는데 재미요소도 적절히 잘 넣었고 우리나라 뮤지컬영화? 솔직히 반신반의했는데 일단 배우들이 연기며 노래를 다 너무 잘해서 좋았습니다~ 뮤지컬은 뮤지컬로 봐야 제맛이긴 하지만 뮤지컬로 보긴 ㅠㅠ 너무 비싸잖아요. 그냥 OST 넘버들이 좋고 배우들이 연기잘하니 마음이 웅장해집니다. 뮤덕들은 당연히 보겠죠? 뮤지컬 안보시는 분들도 이번기회에 영화로 부담없이 많이 보면 좋겠네요. 아바타랑은 비교하기에 장르가 너무 달라서.. 근데 갠적으로 아바타보다 잘됐으면 하는 바램이 있네요ㅎㅎ. 
영웅,10,진짜 안 볼 수 없는 영화입니다. 보고 정말 감동을 받았고 제작부터 모든것이 뛰어났습니다.특히 배우들의 연기가 정말 누구하나 빠지지 않더라고요
본즈 앤 올,6,다짜고짜 나오는 식육에 많이 당황했다. 나름 볼만은 했다.
영웅,10,우리 후손을 위해!..그분들께 다시한번 감사할 시간 준 것만으로도 볼만한 가치가 있는영화!
블랙 아담,6,그냥 그럭저럭 봤다. 필마나 가져갑니다.
아바타: 물의 길,8,극장에서 꼭 봐야하는 영화
영웅,10,마지막에나문희배우님 노래하실때 오열하며 봤어요.. 꼭 봐보시길!
블랙 팬서: 와칸다 포에버,8,채드윅 보스만에게 바치는 헌정영화였다. 슈리가 물려받는 블랙팬서도 나름 매력 있다.
영웅,10,대한민국 국민 모든 분들이 이 영화를 꼭 보았으면 하는 바램입니다.
너의 이름은.,10,진짜 친구한테도 추천할수있는 개명작 애니메이션!!
아바타: 물의 길,6,전반적으로 대단하다 웅장하다는 느낌은 별로...나쁘지 않네라는 생각정도...1편 스토리나 영화의 흐름에 비해 퀄리티가 떨어짐..감독이 너무 많은 걸 보여주려했던 것이 영화중의 최고의 단점같음2시간 30분정도로 분량 조절만 잘 했으면 어땠을까하는 아쉬움...마지막 전쟁씬도 새로운 부족이 등장해서 뭔가 할듯하지만 등장할 때도 1편에 비해 규모도 작고 전쟁씬에도 활약이 미비...싸움은 고래하고 마누라가 다하는 느낌.... 
데시벨,6,재밌게 봤습니다. 필마 굿 
동감,8,설레는 영화였다. 마지막 츄 고백도 좋았다.
스트레인지 월드,6,필마때문에 그냥 본 영화.. 그럭저럭 
남자가 사랑할 때,10,내가 영화를 보면서 울 줄은 몰랐다.
영웅,10,소재부터 작품성까지 다 좋았다. 하지만 이해가 안되는 점... 만두 노래는 왜 넣었는가...
영웅,10,"모든게 완벽 한번쯤은 꼭 봐야될 영화 눈물,콧물 다 빼는 최고의 영화 "
영웅,6,웃기려고 하는 겅박만 버리면...
범죄도시2,6,마동석 연기하는거 보는 재미가있음. 그외는 잘모르것다. 장첸이 강렬하긴 강렬했는갑다. 강해상 어쩌다 한번씩 치와와같았다..
아바타: 물의 길,10,영상미가 완전 미쳤어여
아바타: 물의 길,10,영상 그 자체만으로도 가치가 있습니다.
탄생,10,순교자 김대건 신부님만을 알았는데  근대화시대  나라 안과 밖에서 격동의 시기에서  믿음으로 순례의 길을 가는 청년 김대건을 보면서 믿음에 대해서 다시 생각하게 되었다.. 한번 더 보고 싶은데 상영이 끝나서 아쉽다..
영웅,2,나라말아먹은 민씨 빠는 내용은 좀 빼지?? 일본놈들이 안죽였으면 백성들이 찢어죽였을것이다..일본놈들 역사왜곡 욕할 자격도 없는 것들 ㅉㅉㅉ
아바타: 물의 길,10,감탄밖에 안나오더라 
매드맥스: 분노의 도로,10,재개봉해서 또 봤다 최고의 영화
아바타: 물의 길,10,13년의 기다림이 허무하지 않았습니다
영웅,10,안중근 의사님을 기리게 되는 영화..배우분들 연기 정말 감탄하며 봤네요.모두 고생 많으셨습니다.그리고 감동 주셔서 감사드립니다.
영웅,10,최고입니다 독립유공자분들께 다시 한번 감사하는 시간이 되었습니다
영웅,10,"배우들의 노래, 연기에 박수를 보냅니다. 무엇하나 빠지지않는 완벽한 영화.감동입니다."
영웅,10,이런 영화는 봐야합니다. 와이프는 아바타보다 잼있다고 하네요.ㅎ 
영웅,1,보다가 나옴.  싸구려 코미디 억지 감동 국뽕코인으로 다 해볼려고 한게 보임. 투자자들 불쌍하다 에휴
영웅,10,일단은 우리 나라의 아픈 역사를 너무 잘 담아서ㅠ좋았고 일단은 모든 배우분들이 연기를 너무 잘해주셔서 너무 좋았습니다 그리고 무엇보다 너무 슬퍼서 오열했습니다
레슬러,2,황우슬혜 분량 늘었으면 재밌을려나...
영웅,10,진짜 역대급 영화!!!!
어벤져스: 엔드게임,9,"원래는 뭔가 좀 애매한 느낌이었다. 마블팬이 아니라 그런것같았다. 하지만 닥터혼돈버스 보고나니 이영화가 얼마나 웰메이든지 알겠으며, 이후의 마블은 다 가짜같은 느낌이든다.  "
폴: 600미터,8,공포영화 잘 보는데도 이건 진짜 힘들었다
영웅,10,"누가 감히 이 영화에10점을 안줄 수 있단 말인가눈물,콧물,감동,긴 여운다 가져라!!!"
올빼미,9,간만에 나온 사극영화 연기력 미쳤다
영웅,10,제작해주셔서 감사합니다^^의미있고 감동적이었어요
영웅,8,정성화배우님의 뛰어난 연기와 노래. 나문희배우님의 절절한 나레이션 같은 연기와 노래 가 너무 좋았습니다. 다만  극흐름이 너무 빨랐기에 아쉬움이 있습니다. 
당갈,10,"스포츠 영화가 이렇게 감동적이라니, 그것도 비인기 종목 여자 레슬링인데."
창밖은 겨울,7,소소하게 볼수있는 잔잔한 겨울멜로
그래비티,10,최고의 우주영화
아바타: 물의 길,10,아 너무 재밋다 진짜
